Issue ID,K_true,K_pred,Precision,Recall,F1,MRR,NDCG@K,Predicted,True,Scores
12502,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['8e60ae6ff2b1dcf3be9bab4a34365099608f787f'],"['8e60ae6ff2b1dcf3be9bab4a34365099608f787f', 'ddd9a19326de1bc0882bd80c62414dd4c8b5ddd2']","{'ddd9a19326de1bc0882bd80c62414dd4c8b5ddd2': 0.3, '8e60ae6ff2b1dcf3be9bab4a34365099608f787f': 0.95}"
12910,1,1,1.0,1.0,1.0,1.0,1.0,['e0c8bc9ecde3ff8e48fb9551a15385b0432aef2b'],['e0c8bc9ecde3ff8e48fb9551a15385b0432aef2b'],"{'e0c8bc9ecde3ff8e48fb9551a15385b0432aef2b': 0.95, '810726da4d08b942b1b4a51fb55b2f440639ae99': 0.15}"
13076,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['87c9d71641329082b729a20bf5d20a28b112b6cd'],"['87c9d71641329082b729a20bf5d20a28b112b6cd', '946048556d26cac2023640966d6cf1ac5de8cde8']",{'87c9d71641329082b729a20bf5d20a28b112b6cd': 1.0}
13156,1,1,1.0,1.0,1.0,1.0,1.0,['6c15fc8c30f808069f5d380627afe568e8f73efa'],['6c15fc8c30f808069f5d380627afe568e8f73efa'],"{'3b6421e1ad81a89a8ba8b8f66e11246e83488541': 0.2, '6c15fc8c30f808069f5d380627afe568e8f73efa': 0.9}"
13294,4,1,1.0,0.25,0.4,1.0,0.3903800499921017,['faebc71d4521925cfdf4fdd28cef37a109205d61'],"['2380b3262cab81a1658c921808076b4dc75c4ac6', 'aa40c53d7a7698278a0572ea092463344c3b92ee', 'd2783253afe8c980bf3a1b1ef16df536dd683291', 'faebc71d4521925cfdf4fdd28cef37a109205d61']",{'faebc71d4521925cfdf4fdd28cef37a109205d61': 0.99}
13442,7,0,0.0,0.0,0.0,0.0,0.0,[],"['0232ba43f10d3f00e4c39d02ecc6cf83787ce7e4', '48615c5a1f79a52d9e97ba3bf2b92a5378eb8fba', '4dff3d7542266f3d177ed97cab316b71306ac482', '87ec238fe7825b31d79862793ce9e52fadbfd31a', 'd2c92020170a83dd41d0ebcffb2113ee3fe051eb', 'd32f5ccf52b7b0bdd5f99d9ea030c7df24de19b6', 'e495317d715939e80ca62cfad8eab5db0b10f8b0']",{}
13630,1,0,0.0,0.0,0.0,0.0,0.0,[],['eaf01fa21374abb15371f447fbfd0bc27aa9e36d'],{}
13732,5,5,1.0,1.0,1.0,1.0,1.0,"['13964e980e6893c3ef77bb7b973d80153b4ce026', '170dbd2c1c54a69250d1900e0fd4642a4959553f', '32d0171f1ae82c65a5ea570c9e789444bbadfaf6', '4ff84f1028c2c4ca6d466313a84a12f7fbc54d3f', 'b532d9da7b1740f98e9b667ad1979daa5d06dd49']","['13964e980e6893c3ef77bb7b973d80153b4ce026', '170dbd2c1c54a69250d1900e0fd4642a4959553f', '32d0171f1ae82c65a5ea570c9e789444bbadfaf6', '4ff84f1028c2c4ca6d466313a84a12f7fbc54d3f', 'b532d9da7b1740f98e9b667ad1979daa5d06dd49']","{'b532d9da7b1740f98e9b667ad1979daa5d06dd49': 0.6, '13964e980e6893c3ef77bb7b973d80153b4ce026': 0.9, '4ff84f1028c2c4ca6d466313a84a12f7fbc54d3f': 0.5, '170dbd2c1c54a69250d1900e0fd4642a4959553f': 0.99, '32d0171f1ae82c65a5ea570c9e789444bbadfaf6': 0.85}"
13733,2,0,0.0,0.0,0.0,0.0,0.0,[],"['2b7a0bdb21e7ff66f541a86f45d60641ad927332', '5878ab92aa4a12133b18483063ef14db060aa28a']",{}
13869,4,1,1.0,0.25,0.4,1.0,0.3903800499921017,['f7b17ccc6d2bcc33600830d0e3e0e4452217276a'],"['4c4012ff5976a2ad0c0a79671085057ac6e68a54', 'd0f401137e952a5eaa1aacdc8da4fd4d3959ff4c', 'f7b17ccc6d2bcc33600830d0e3e0e4452217276a', 'fc65e4f609cb8fd8341e8bc88601023d8cbb54df']",{'f7b17ccc6d2bcc33600830d0e3e0e4452217276a': 0.95}
14109,1,0,0.0,0.0,0.0,0.0,0.0,[],['f216552f181b98926d2829a0d3ddcd1573dffa5b'],{}
14124,6,0,0.0,0.0,0.0,0.0,0.0,[],"['02faa874dc5f969a5a455f1f84910dd681d161cf', '206497d9e1de92413717d205dc07c3a7e3dc2eb0', '3f85bb2d02b79113d9dc4de3aec92cc1b622d5f4', '4e411fcd76399c752230305c795afedf023fde47', '6a3faeb291ad5b2a711c96eb9f69f244a498d5c0', '8d5424955ff3c8fa42b903687cea4dabf7b52a54']",{}
14175,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['96047aa8ef8295456a2553a7dc5219a34178de08'],"['96047aa8ef8295456a2553a7dc5219a34178de08', 'b13b753b424ae612a112de487efccb8a5cfb2fa7', 'ddc74b85fa155b64e2f84ac7658d08162da70126']",{'96047aa8ef8295456a2553a7dc5219a34178de08': 1.0}
14219,2,2,1.0,1.0,1.0,1.0,1.0,"['3ab1c5a5685d651d64e51b484203757f0fc6ebdb', 'ef5cb9f3f795a8131a735c38aa06c2ecc64e8226']","['3ab1c5a5685d651d64e51b484203757f0fc6ebdb', 'ef5cb9f3f795a8131a735c38aa06c2ecc64e8226']","{'3ab1c5a5685d651d64e51b484203757f0fc6ebdb': 0.9, 'ef5cb9f3f795a8131a735c38aa06c2ecc64e8226': 0.85}"
14275,1,0,0.0,0.0,0.0,0.0,0.0,[],['4b3a8e6dccb825b4b21ee3f2394366169df76d31'],{}
14950,1,1,0.0,0.0,0.0,0.0,0.0,['8ebce7638839bee9e8a57a41378257cc4d26da0d'],['8794c9f65ec488cea91ab803bc78a078bb9f01d1'],{'8ebce7638839bee9e8a57a41378257cc4d26da0d': 0.9}
14983,3,0,0.0,0.0,0.0,0.0,0.0,[],"['1f687274c40526abecb62d1cbe64d1a9c640d57d', 'ed3769b67046791d095dfa1cbb8c0ab71c4abd10', 'f32b96972191babbdcbc02d34ac17aa944573b21']",{}
15009,3,1,1.0,0.3333333333333333,0.5,1.0,0.46927872602275644,['6c1260a590782a260dcc16469ba0dc732d46922f'],"['0b744b6afaf95354c04fb12fc66601852e42e8d5', '2ec4c3346e5d4ae0a79d0326ec1ebc1ea59939b3', '6c1260a590782a260dcc16469ba0dc732d46922f']",{'6c1260a590782a260dcc16469ba0dc732d46922f': 0.95}
15050,6,0,0.0,0.0,0.0,0.0,0.0,[],"['0b83a6359d6af1bf7fbacb62ec819c5c47dee404', '26d4dda5f44b3910c42e53d3af2375a3fc8d37ad', '2a97fa6653391e9219e1e25c01fe0ccf5fb7d4dc', '428860fb95d004548a145be51fb9580e2c283816', '67e1a383b28b0c1f7fed5fdc16b49529fb85f827', 'f65d1deb7a6641f5ae6af8a7a84bfde2dfb60dce']",{}
15098,1,1,1.0,1.0,1.0,1.0,1.0,['5cd770575b27ea98306d7bf37d42c9e4cc5efad6'],['5cd770575b27ea98306d7bf37d42c9e4cc5efad6'],{'5cd770575b27ea98306d7bf37d42c9e4cc5efad6': 0.99}
15225,2,1,1.0,0.5,0.6666666666666666,1.0,0.6131471927654584,['f13a52c3956fc68aa033baebb075f9e6920e7b5d'],"['93b31f725fdd07622560f9990a1877bd62303368', 'f13a52c3956fc68aa033baebb075f9e6920e7b5d']",{'f13a52c3956fc68aa033baebb075f9e6920e7b5d': 0.95}
15294,2,2,1.0,1.0,1.0,1.0,1.0,"['cd22f9473ed369eedc5f691da7ff3503904c73f1', 'd339d562b4b602dfae0530818be1697f1267f4c8']","['cd22f9473ed369eedc5f691da7ff3503904c73f1', 'd339d562b4b602dfae0530818be1697f1267f4c8']","{'d339d562b4b602dfae0530818be1697f1267f4c8': 1.0, 'cd22f9473ed369eedc5f691da7ff3503904c73f1': 0.6}"
15708,1,1,1.0,1.0,1.0,1.0,1.0,['48cabea3643d6bd56be4540b8da7c6393ba286e8'],['48cabea3643d6bd56be4540b8da7c6393ba286e8'],"{'103d0309564e03cb120bb37bb065c531cc00e32f': 0.45, '48cabea3643d6bd56be4540b8da7c6393ba286e8': 0.96, '7c9aeefed258298e8c515e88aa51c29b3d7814e0': 0.3}"
